class,binSpecies,sex,n,n_dead,infant_cutoff_d,ndims,L,rms,arm,wall_s,rho_eta,rho_beta,rho_eps,kappa,omega,s,beta_xc_eps,external_hazard
Mammalia,Kobus leche,m,1729,999,112.15555555555557,4,2744.8624488160226,0.0344839558296821,removal,162.6930028379429,0.0001480855312481,59.99963839742997,8.478405653300793,0.1066857930080399,-7.076750843043874,0.001435298140136,7.076759576144018,
Aves,Trichoglossus forsteni,m,215,46,108.9561403508772,4,4660.337497684037,0.030253203383946,removal,188.86988290585575,0.0001073329023177,43.383057232286006,7.358123445165202,0.0012487831307052,-5.895933098858309,0.001407989340523,5.895940392355294,
Aves,Meleagris gallopavo,m,589,359,179.32121212121214,4,2412.936701191487,0.0152027278323663,removal,93.74656675523148,3.6339143523160864,11.226626680800347,1.6498808626948354,0.2385044546242181,-5.703241802122008,1.1554063724975172,6.80450748574859,
Aves,Geopelia cuneata,m,231,124,159.4074626865672,4,3068.1321588724904,0.0258032716154698,removal,141.94197236839682,0.0001,0.0490704740733982,0.5786262667976777,0.0010472500485232,-0.0847187154926354,0.0172823125630703,0.0848051270554507,
Mammalia,Nanger granti,f,453,267,149.05951086956523,4,3076.794388438368,0.0206479729250255,removal,204.99720576126128,7.837068320503801,85.43924011561019,12.987315319216746,0.0010071205806914,-6.276948233845973,0.2155546676157375,6.5786683402681065,
Mammalia,Cuon alpinus,f,466,284,256.0133136094675,4,3709.413682396552,0.0219754714333761,removal,60.2285509952344,9.967941827871382,18.60569099370027,2.9180947851976398,0.0012260328655542,-4.668018375846553,1.081940437691107,6.375972119918692,
Aves,Branta canadensis,f,298,114,378.8075630252101,4,5500.789945356475,0.0263517488081625,removal,83.75050631538033,6.891430137453467,14.06608065260521,2.4071207910736043,0.0012167246015198,-4.412061755796505,1.0905781565970032,5.843529209155961,
Aves,Trachyphonus erythrocephalus,m,186,103,116.66916666666668,4,2107.81649885736,0.0172638698980891,removal,349.2962719569914,0.0648071673569795,5.574054488012581,1.7719396400001162,0.0010594729437453,-3.1274490277409943,0.1436688435146441,3.145736097428361,
Aves,Copsychus saularis,f,91,58,170.5391304347826,4,2662.2156096362705,0.0480299240850556,removal,165.5385825405829,0.003000110351302,90.31842837416366,11.800269598360986,0.0906727551884468,-7.653802107329199,0.0046416959078474,7.65392922774481,
Aves,Goura victoria,m,357,178,281.2464788732395,4,5767.367010903175,0.0244108368353299,removal,168.06073371088132,3.064136278425642,41.786628970605086,7.173441845360037,0.0010444400542532,-5.611610395563454,0.2440205808350872,5.825185436978726,
Mammalia,Rhinoceros unicornis,f,126,42,707.8420000000001,4,10502.137740529928,0.0469609171598625,removal,60.02655205735937,9.15371071677926,10.759377003246383,1.4550634383277627,0.0010022561140332,-4.248970513589457,2.079297653384675,7.39443842779229,
Aves,Lyrurus tetrix,f,138,108,86.79421487603307,4,1057.3142703027315,0.0217478334994018,removal,218.10388002172112,0.2754348754083955,0.8976539603186708,0.591613543177549,0.3934906802620299,-1.2845150882328749,0.8870975044035633,1.5172978554503376,
Mammalia,Galago senegalensis,m,628,349,173.3983293556086,4,3074.3430987849915,0.0191685266231302,removal,74.60905024199747,8.782455068184454,27.695575057257035,4.683677147525542,0.0010441757983453,-4.975651990760475,0.6327337748516728,5.913211817319438,
Mammalia,Arvicola amphibius,m,157,93,69.32340425531915,4,800.7334415773919,0.024304594105283,removal,69.20518361218274,3.8892829614761295,5.007433233052544,1.117446029018357,0.0010133654720104,-2.7408856202254803,1.7648516852353648,4.481141015330668,
Aves,Anser canagicus,m,187,91,302.1773109243697,4,4841.933952422744,0.0209036069186604,removal,59.46756700403057,6.368215652873746,12.690182938062776,2.241283078620196,0.0010095436656824,-4.241354071828419,1.125932016398387,5.662017020123693,
Mammalia,Ateles geoffroyi,f,591,265,700.4495081967214,4,10751.266656843438,0.0365327710027727,removal,59.74238085979596,7.962277699990164,16.605602615612277,2.689242915921474,0.0010428624979095,-4.694430425334559,1.049273312215117,6.17482434082097,
Mammalia,Equus asinus,f,1544,370,424.1454166666667,4,9158.663103126451,0.0213928319234854,removal,75.60274817794561,11.140858246531284,20.328012337867577,3.0383299127586034,0.0010546890389045,-4.8571365316951445,1.0985615509068505,6.690521741074221,
Mammalia,Monodelphis domestica,m,275,191,101.27828282828284,4,1075.205791725898,0.0174007990475462,removal,43.55866869399324,10.09732484600982,11.066993808150976,1.40374687983147,0.0010197996408276,-4.287333757684725,2.263676489241348,7.883895570602905,
Aves,Numida meleagris,f,760,446,144.11827731092438,4,2364.1181088687117,0.0124782708565188,removal,76.79415544122458,1.1958993570018133,7.54890421659845,1.54711970909319,0.2063719916137392,-4.492835620439281,0.7068437096215464,4.879327806523176,
Aves,Plegadis falcinellus,m,302,102,229.134126984127,4,5719.0950430982575,0.0301633767988689,removal,112.55573843698949,5.911774754370331,49.34968840336632,7.787149107932314,0.0010516490703839,-5.95773888276038,0.3122341839520911,6.337324188783887,
Mammalia,Tupaia glis,f,218,167,138.4543147208122,4,1794.1999016714817,0.0176617010973707,removal,125.18869173713028,10.037366843725424,30.26193757689536,4.520860382959267,0.0197049425527614,-5.5837278784771724,0.7007914643571305,6.6938447581711165,
Aves,Eudocimus albus,f,155,72,339.97051282051285,4,5071.056560974716,0.0224319709989638,removal,60.03385405009613,3.013774138407534,8.742198784215832,1.9523716523191703,0.0010986949977922,-3.705909019124218,0.8891864943304508,4.477732901843359,
Mammalia,Saiga tatarica,m,134,104,50.06526946107785,4,893.3674895673548,0.0298927876882789,removal,370.2820755941793,7.066687823963076,122.65613301801751,17.360065265532874,0.0010049282342264,-6.861886017361091,0.1531287014440852,7.065418887654888,
Aves,Anser anser,f,421,180,265.73731343283583,4,4496.655587202891,0.0161660050954495,production,187.47047443292104,0.3473328684746727,0.053613827017492,0.4124600001720229,0.0010413685286632,0.2910648479119782,1.428864689238218,0.1299855185839391,
Mammalia,Alcelaphus buselaphus,m,150,91,140.4737931034483,4,2745.5874401059323,0.02810136232978,removal,175.35659153480083,3.672307381918876,55.2762992898188,9.04943068583713,0.0010122898611171,-5.905359956234175,0.2117621096560347,6.108262630966313,
Mammalia,Vulpes corsac,m,154,85,229.0080808080808,4,3105.4847064476626,0.024921045323989,removal,75.68464560899884,10.345598162064226,16.63208603375373,2.5023428919557174,0.0012287267045442,-4.579423143630631,1.2853783562228076,6.646605502076036,
Aves,Spatula platalea,m,165,81,193.568,4,4151.435416134151,0.0219429277784712,removal,223.13128796592355,0.0001000000100337,0.368491380592727,0.5673148708794332,0.001,-0.649447774948265,0.0176268964819955,0.6495359094350965,
Mammalia,Lutra lutra,m,403,198,223.8804081632653,4,3962.621309120545,0.0216827341388008,removal,99.61740005994216,12.06695684251364,40.33878632660429,6.067558550760465,0.0094966055945201,-5.653889883114172,0.5725124084314934,6.64827310509406,
Aves,Psephotus haematonotus,m,192,102,157.22649572649573,4,2400.0299772687904,0.0211196411302268,removal,84.8455984829925,5.702949984633519,29.36747599044413,4.812397414055749,0.0206690939561994,-5.509935842098389,0.496236033347932,6.102462756851595,
Aves,Eurypyga helias,m,272,156,320.48926829268294,4,5778.287070143334,0.0320989071414784,removal,67.2125871849712,7.21005186855745,35.77414324860472,5.7876326596299,0.0010033026434738,-5.558251396760746,0.4639468557778095,6.181135768712101,
Mammalia,Papio hamadryas,m,1882,1001,318.6053199691596,4,5789.69094935667,0.0239915777133487,removal,80.20488459523767,5.209280152856816,23.913997362549598,4.245952708531392,0.0010262257529468,-5.018745791328364,0.537543611046331,5.632186461827332,
Aves,Chalcophaps indica,f,534,316,141.733242506812,4,2659.993009743299,0.0124483096831569,removal,723.6750134350732,0.0040934594046777,8.665961404654068,1.7733191916163624,0.2522748081852642,-4.8857051318858495,0.0360793188404892,4.8868593119748125,
Amphibia,Peltophryne lemur,m,1285,891,223.66618141097425,4,3019.5118948046675,0.0101914145528002,removal,147.23523763206322,0.4689838757435937,0.2609461358816752,0.4480102375379698,0.001001200108782,-0.0590481997805604,1.5285900117812934,0.5824557432341253,
Reptilia,Thamnophis sirtalis,m,282,216,158.52775330396477,4,2492.3491387687136,0.0240601192988334,removal,46.57673769723624,2.5262928976786347,3.981567839802634,1.01712240545666,0.1852297268813836,-2.67265903924594,1.562674874445279,3.914541473516179,
Chondrichthyes,Potamotrygon motoro,f,236,110,165.74662162162164,4,3821.83171320374,0.0253096459626159,removal,136.2406729152426,0.4992621095836906,5.266678401820373,1.6478275536248064,0.0010209939922328,-3.044643437350155,0.4287977948113348,3.1961344439440915,
Reptilia,Petrosaurus thalassinus,m,127,38,133.80392156862746,4,3599.018707477868,0.0477626314334234,removal,78.52536825183779,1.1514850749776495,4.150054194485694,1.2952429646242285,0.0010392315628026,-2.7595684783617696,0.8284721516847404,3.204073913414148,
Mammalia,Cebus capucinus,f,153,49,417.9178571428572,4,8695.695521551956,0.0413315490921576,removal,72.5556671381928,6.197865237529374,20.13449174504182,3.389213456918428,0.0010255518538194,-5.026404899786503,0.7345513180912527,5.940756461928099,
Mammalia,Camelus dromedarius,m,627,146,282.40185185185186,4,6953.543144543743,0.029358082916,removal,102.53485805355012,19.17044502242097,53.86195790575439,6.387995914583188,0.0428203201888242,-6.931240405690355,0.685411627491899,8.431745828577105,
Reptilia,Shinisaurus crocodilurus,f,225,118,347.82661290322585,4,4495.874189478234,0.0183595233196635,removal,58.11379185225815,5.08304875289777,12.801276867398103,1.685060218919986,0.206491290978064,-6.0886562840615,1.3379710350053795,7.596925453265338,
Aves,Zenaida graysoni,f,250,174,165.23947368421054,4,2716.617508844798,0.0204304170332678,removal,78.82958995411173,3.20053838812113,7.635661688706941,1.9439573801676917,0.0010236428037526,-3.104693835482003,0.9202901658117032,3.9278956249793215,
Aves,Falco cherrug,m,246,73,348.40000000000003,4,6786.935204246032,0.0288214742160276,removal,63.04036017297767,2.218876081445744,4.214283346222136,1.1523383494125017,0.0010078324150415,-2.694386858757424,1.2926665446953105,3.657157941823867,
Aves,Dendrocygna autumnalis,f,329,167,231.78743455497383,4,4209.457946925335,0.0226009936260888,removal,157.89652443490922,0.3274551566505783,0.8354034286289993,0.6573945238410812,0.001000000042353,-1.02172413359817,0.8704620364220289,1.2707794153012295,
Aves,Aythya americana,m,599,273,257.30793201133145,4,4301.402594805645,0.0101806388360168,removal,63.24248666409403,4.617374608846312,10.15690713887865,2.013593435785055,0.0010000001785257,-3.897618901104357,1.0671507364848325,5.044169770507173,
Mammalia,Alouatta caraya,m,353,188,337.8181102362205,4,5834.073533051134,0.0389387505042265,removal,61.77997858310118,9.90870347967764,23.675330574087244,3.633213585567417,0.0010016713429411,-5.152732806189999,0.866398090902558,6.516360796440694,
Mammalia,Bison bonasus,m,1399,722,190.91168831168832,5,36746.46008972368,0.0434535641228101,production,72.96568124415353,73.28970955206576,2.5288210808422176,0.0950982841322547,0.0033838486710095,358.744997414937,90.02203357201171,26.591658345016462,8.368669392047504
Aves,Branta hutchinsii,m,216,96,301.8492063492064,4,5897.145725791046,0.0277028711022232,removal,92.43894325802104,8.962510132723866,23.53763855496904,3.72263117407314,0.0010384377497887,-5.119062995369602,0.8042013909814999,6.322850009665392,
Aves,Threskiornis spinicollis,f,131,61,366.43181818181824,4,6745.966267004314,0.0178430729263838,removal,65.11214962112717,2.0893437393238448,10.66518151588599,1.9416700457872789,0.1292048466385685,-4.954760293643656,0.7444396859781474,5.492787788031016,
Aves,Chenonetta jubata,m,312,185,183.40511627906977,4,2993.552938015656,0.0147514253668347,removal,66.10023426497355,1.67377099537438,5.682425036952349,1.5450930047130225,0.0010195484303037,-3.136082762969433,0.8373237168059297,3.677723618979023,
Mammalia,Diceros bicornis,f,210,105,654.290756302521,4,9217.466429585846,0.0382792206523794,removal,73.7021616899874,9.243509081123364,16.359821314289153,2.4836098317273763,0.0010850685799408,-4.726212073964744,1.224151208677224,6.5871140890559,
Mammalia,Phascolarctos cinereus,m,840,509,233.46643478260876,4,3224.882696273433,0.008163468873459,removal,91.41756531596184,1.7228552223141322,2.893752073669644,0.9312346614239418,0.0010000940522696,-2.1823977851135496,1.4095005814980466,3.1074359595301524,
Reptilia,Sceloporus serrifer,m,158,99,198.511,4,2515.050365967012,0.0149546318001642,removal,81.73894690861925,0.8582810639672769,0.481268935041977,0.4574617384974871,0.0010000000000439,-0.1139513945571753,2.025163024179279,1.0520419404313102,
Aves,Athene noctua,m,314,147,211.1355828220859,4,3156.902737913628,0.0337657798926417,removal,44.21840569097549,7.639761096740412,25.117345785569725,4.126125394224951,0.0012033410756826,-5.161613669571964,0.6698807020418858,6.087392743983185,
Aves,Oxyura jamaicensis,m,1262,657,125.61398148148147,4,3454.813668796131,0.0275114244100601,removal,221.44201412284747,2.646265087143959,94.27315265921992,14.008334200110548,0.0053354836782885,-6.635337134868928,0.1161261904889426,6.729790374252775,
Aves,Anas bahamensis,f,535,272,198.56646341463417,4,4263.955096684969,0.014301883977346,removal,83.21072578500025,0.336051517102395,3.358766601501746,1.2754650810479042,0.0010001124634015,-2.501629319658897,0.4545004912174348,2.633366174746415,
Mammalia,Ammotragus lervia,m,3450,1525,131.31268758526605,4,3368.29993205176,0.0270090856514213,removal,141.9853913639672,5.538241120995848,74.82178157642035,11.293302048432311,0.0063021387775044,-6.380123431297445,0.2083842955225253,6.625323687929413,
Aves,Ploceus castaneiceps,m,458,184,208.89439252336447,4,4434.119897076529,0.0338167868777068,removal,68.44810550310649,5.745985790975931,28.558379460608343,4.542017492783077,0.0323537732568729,-5.655061127776923,0.5277563547224763,6.287597858437457,
Aves,Chauna torquata,f,348,157,186.4742081447964,4,4697.970218608672,0.0318237719727167,removal,256.18358748499304,4.747517166666904,60.663454370302304,9.535809493605717,0.0010012058901783,-6.112716054788563,0.2284944762946324,6.361647053769319,
Aves,Tragopan caboti,m,145,85,141.2229166666667,4,2214.634713475148,0.0283784555166921,removal,293.46284951874986,1.0236966315650364,43.36565003802757,7.413878584082661,0.0131048823673331,-5.7802135867521045,0.1364709352259481,5.849252796118365,
Aves,Coturnix delegorguei,f,154,93,71.07575757575758,4,1124.6781978706135,0.0279520823693117,removal,107.52825381117871,0.0001000000000025,0.0001000000014378,0.5593330449749563,4.999999984619033,-8.939218214583062e-05,0.0178784359157199,0.0001787843617255,
Aves,Ciconia nigra,m,169,71,294.08863636363634,4,6148.364141938045,0.0427922438614237,removal,172.83962728991173,4.0839241008378,44.54875671418829,7.245184468319653,0.0011030595095317,-5.866903023606219,0.2789262471868053,6.148740160996937,
Mammalia,Ovis aries,f,12230,4940,196.9548508586924,4,6003.10305845754,0.022775161258857,removal,67.24067575111985,30.72705238307292,73.49250985525926,11.03394274306464,0.0010074102246323,-5.268196964340752,0.5023769725088344,6.660584667384904,
Aves,Columba livia,m,536,269,200.65718954248368,4,3513.160298392115,0.0277693284135559,removal,78.48006484983489,2.798400268363814,12.726661125918096,2.71598328719364,0.0010159190025017,-4.170666677202046,0.6159249879797942,4.685839263417651,
Aves,Nestor notabilis,m,344,168,330.02178217821785,4,6484.396545850036,0.0165790042788369,removal,150.40825908770785,0.7202880565530557,18.76625469169072,3.3969373795505766,0.098111230112537,-5.418442734393109,0.2498420678905777,5.524462948496725,
Reptilia,Eunectes notaeus,f,175,82,324.96265060240967,4,4970.467028761063,0.0256657554033377,removal,105.39357327204198,0.6156555492523492,2.9111513774961995,0.7894149087559696,0.415935710705424,-3.29778874707671,0.99394779599627,3.687732959191069,
Mammalia,Syncerus caffer,f,908,382,331.26291913214993,4,6243.324859945147,0.0367237683274143,removal,87.37815224402584,8.644380469355134,29.29916083791033,4.658975866564449,0.0011021811610114,-5.361043138789833,0.631068460986785,6.288755657263292,
Aves,Ptilinopus regina,f,102,59,206.7969696969697,4,2951.4700237251195,0.0339980876985613,removal,80.30872555100359,5.846292418376063,32.906236718563896,5.550807435690699,0.0011797776946906,-5.401572808415214,0.4355962232258906,5.928189204868228,
